produto_linha,bfvl,pork,poult,fish
bfvl,-1.3602727467671318,-0.28686809646292477,0.7199329042378468,-0.3526503276967355
pork,-0.23056457990012408,-0.9687559826666339,0.5866187491630153,0.023148040668063138
poult,2.0291275324127938,0.6998259789656669,-3.7187511253602854,-0.0793133671278349
fish,-1.111167528695678,0.038952765410205314,-0.041853698368164965,0.4863270468342509
