produto_linha,bfvl,pork,poult,fish
bfvl,-.7624014331293296,.0232588735706687,.942873557031797,-.2037309974731359
pork,.0448391207727815,-.8258984799153355,.6893133722866508,.0917459868559032
poult,2.528550199744703,.9588847629334265,-3.532519526709632,.0450845640315017
fish,-.8179253431314478,.1910623959923116,.0674941766232277,.5593687705159087
